Fabp7	Sox11	Cd24a
1.0	10.0	7.0
5.0	19.0	6.0
0.0	13.0	8.0
1.0	4.0	6.0
0.0	5.0	4.0
1.0	14.0	6.0
0.0	8.0	8.0
1.0	11.0	4.0
0.0	12.0	2.0
230.0	22.0	4.0
0.0	3.0	1.0
4.0	3.0	2.0
14.0	6.0	2.0
2.0	5.0	2.0
0.0	7.0	7.0
1.0	13.0	2.0
0.0	4.0	3.0
2.0	14.0	12.0
2.0	3.0	0.0
0.0	10.0	6.0
0.0	5.0	2.0
0.0	4.0	2.0
1.0	3.0	5.0
1.0	9.0	4.0
104.0	3.0	2.0
0.0	2.0	4.0
1.0	8.0	5.0
0.0	13.0	5.0
4.0	28.0	4.0
4.0	19.0	8.0
0.0	13.0	2.0
0.0	9.0	8.0
0.0	12.0	8.0
0.0	6.0	1.0
1.0	4.0	3.0
0.0	8.0	3.0
1.0	14.0	6.0
1.0	3.0	4.0
1.0	29.0	18.0
0.0	6.0	1.0
0.0	6.0	3.0
1.0	4.0	6.0
5.0	20.0	18.0
1.0	10.0	3.0
1.0	3.0	3.0
0.0	3.0	0.0
0.0	12.0	6.0
1.0	4.0	4.0
0.0	2.0	2.0
3.0	6.0	4.0
1.0	4.0	4.0
0.0	7.0	2.0
0.0	26.0	13.0
1.0	1.0	1.0
2.0	3.0	1.0
0.0	2.0	4.0
1.0	4.0	6.0
1.0	13.0	9.0
1.0	5.0	7.0
2.0	23.0	10.0
3.0	3.0	6.0
1.0	1.0	7.0
1.0	2.0	4.0
1.0	1.0	2.0
0.0	15.0	8.0
0.0	4.0	6.0
7.0	62.0	21.0
0.0	39.0	12.0
0.0	18.0	3.0
0.0	6.0	4.0
0.0	2.0	1.0
0.0	11.0	2.0
1.0	15.0	12.0
0.0	6.0	3.0
2.0	2.0	7.0
3.0	17.0	5.0
1.0	2.0	2.0
0.0	0.0	5.0
0.0	13.0	4.0
0.0	18.0	1.0
0.0	18.0	3.0
286.0	7.0	0.0
1.0	10.0	5.0
0.0	2.0	1.0
1.0	5.0	2.0
1.0	11.0	2.0
4.0	27.0	3.0
1.0	14.0	3.0
0.0	8.0	4.0
0.0	0.0	1.0
0.0	11.0	12.0
1.0	5.0	3.0
0.0	4.0	7.0
0.0	25.0	4.0
5.0	1.0	0.0
0.0	4.0	1.0
1.0	1.0	6.0
2.0	22.0	5.0
0.0	4.0	4.0
3.0	4.0	4.0
0.0	11.0	1.0
0.0	9.0	3.0
0.0	12.0	2.0
2.0	12.0	4.0
0.0	14.0	5.0
0.0	16.0	8.0
1.0	4.0	3.0
0.0	10.0	2.0
2.0	43.0	12.0
1.0	7.0	4.0
2.0	14.0	7.0
4.0	7.0	3.0
1.0	3.0	1.0
0.0	7.0	5.0
2.0	17.0	11.0
0.0	16.0	6.0
58.0	5.0	5.0
0.0	3.0	2.0
0.0	3.0	2.0
0.0	7.0	3.0
1.0	1.0	3.0
1.0	10.0	7.0
2.0	8.0	12.0
0.0	4.0	4.0
0.0	46.0	13.0
1.0	5.0	3.0
0.0	11.0	2.0
1.0	5.0	4.0
0.0	8.0	1.0
0.0	5.0	2.0
0.0	11.0	7.0
0.0	5.0	2.0
2.0	58.0	12.0
0.0	3.0	7.0
1.0	8.0	13.0
0.0	27.0	14.0
0.0	4.0	1.0
3.0	6.0	3.0
1.0	10.0	7.0
0.0	18.0	7.0
18.0	2.0	3.0
79.0	15.0	8.0
0.0	10.0	3.0
3.0	65.0	28.0
2.0	7.0	3.0
1.0	8.0	3.0
0.0	12.0	4.0
0.0	11.0	1.0
0.0	6.0	9.0
1.0	6.0	2.0
0.0	11.0	4.0
0.0	2.0	10.0
1.0	6.0	5.0
0.0	9.0	6.0
0.0	9.0	4.0
0.0	1.0	4.0
1.0	7.0	3.0
53.0	4.0	7.0
2.0	29.0	7.0
1.0	4.0	3.0
11.0	5.0	5.0
0.0	9.0	1.0
5.0	7.0	3.0
0.0	9.0	4.0
0.0	31.0	10.0
2.0	9.0	1.0
0.0	8.0	2.0
0.0	4.0	2.0
0.0	4.0	5.0
0.0	12.0	3.0
4.0	20.0	2.0
0.0	6.0	7.0
5.0	111.0	33.0
4.0	9.0	4.0
1.0	3.0	8.0
0.0	4.0	4.0
0.0	10.0	5.0
2.0	1.0	2.0
1.0	4.0	2.0
1.0	4.0	3.0
0.0	23.0	18.0
2.0	11.0	3.0
1.0	25.0	6.0
0.0	3.0	2.0
1.0	10.0	2.0
2.0	4.0	5.0
1.0	34.0	10.0
0.0	14.0	4.0
0.0	8.0	3.0
0.0	17.0	8.0
1.0	17.0	10.0
0.0	5.0	4.0
1.0	33.0	11.0
145.0	3.0	4.0
1.0	4.0	0.0
1.0	5.0	3.0
2.0	15.0	2.0
0.0	4.0	7.0
0.0	5.0	1.0
1.0	5.0	3.0
2.0	4.0	2.0
1.0	23.0	3.0
1.0	5.0	3.0
0.0	28.0	10.0
0.0	4.0	4.0
0.0	10.0	5.0
0.0	0.0	1.0
0.0	4.0	4.0
0.0	0.0	1.0
0.0	4.0	1.0
0.0	5.0	6.0
0.0	1.0	4.0
0.0	13.0	5.0
0.0	27.0	10.0
1.0	6.0	3.0
1.0	5.0	2.0
1.0	7.0	4.0
0.0	27.0	7.0
1.0	14.0	7.0
0.0	48.0	19.0
1.0	2.0	3.0
95.0	2.0	3.0
0.0	19.0	4.0
0.0	6.0	4.0
1.0	4.0	3.0
0.0	1.0	2.0
1.0	7.0	8.0
0.0	6.0	6.0
0.0	25.0	15.0
3.0	15.0	7.0
1.0	6.0	3.0
0.0	11.0	4.0
0.0	14.0	6.0
0.0	7.0	3.0
1.0	7.0	3.0
0.0	5.0	3.0
6.0	20.0	9.0
0.0	1.0	5.0
96.0	13.0	3.0
1.0	9.0	5.0
2.0	6.0	7.0
5.0	7.0	4.0
2.0	9.0	4.0
1.0	3.0	4.0
0.0	23.0	10.0
0.0	10.0	2.0
2.0	17.0	4.0
0.0	13.0	6.0
0.0	28.0	17.0
0.0	11.0	15.0
7.0	15.0	0.0
0.0	3.0	0.0
0.0	6.0	0.0
0.0	0.0	3.0
0.0	7.0	9.0
0.0	5.0	4.0
1.0	10.0	8.0
0.0	17.0	9.0
1.0	9.0	0.0
0.0	6.0	5.0
2.0	5.0	3.0
0.0	17.0	4.0
1.0	3.0	2.0
0.0	6.0	2.0
0.0	29.0	10.0
2.0	5.0	2.0
0.0	9.0	1.0
5.0	4.0	0.0
1.0	3.0	4.0
0.0	5.0	6.0
3.0	52.0	22.0
0.0	5.0	3.0
0.0	5.0	5.0
0.0	3.0	1.0
0.0	1.0	3.0
1.0	5.0	3.0
0.0	7.0	4.0
0.0	2.0	3.0
2.0	5.0	0.0
1.0	5.0	10.0
1.0	4.0	4.0
0.0	23.0	7.0
1.0	4.0	5.0
1.0	25.0	4.0
1.0	8.0	4.0
0.0	8.0	5.0
2.0	10.0	4.0
68.0	8.0	2.0
0.0	12.0	0.0
1.0	16.0	7.0
0.0	10.0	4.0
0.0	2.0	1.0
0.0	10.0	4.0
1.0	9.0	2.0
1.0	8.0	6.0
0.0	8.0	5.0
2.0	48.0	12.0
1.0	4.0	3.0
0.0	8.0	10.0
0.0	0.0	6.0
0.0	4.0	3.0
4.0	23.0	11.0
0.0	0.0	2.0
1.0	5.0	8.0
0.0	10.0	2.0
0.0	56.0	14.0
0.0	31.0	8.0
1.0	3.0	0.0
3.0	29.0	9.0
1.0	4.0	6.0
0.0	0.0	0.0
1.0	3.0	2.0
0.0	10.0	1.0
186.0	9.0	2.0
1.0	6.0	2.0
0.0	18.0	4.0
3.0	27.0	15.0
0.0	4.0	5.0
1.0	36.0	6.0
0.0	9.0	1.0
0.0	4.0	1.0
1.0	5.0	10.0
3.0	5.0	4.0
0.0	2.0	4.0
1.0	1.0	4.0
3.0	17.0	7.0
2.0	3.0	5.0
0.0	7.0	2.0
1.0	6.0	6.0
2.0	14.0	13.0
1.0	12.0	6.0
37.0	10.0	1.0
0.0	57.0	33.0
0.0	5.0	6.0
0.0	5.0	6.0
0.0	4.0	2.0
1.0	11.0	6.0
20.0	6.0	1.0
2.0	5.0	0.0
1.0	6.0	1.0
1.0	20.0	8.0
0.0	3.0	2.0
0.0	1.0	2.0
1.0	21.0	3.0
0.0	7.0	2.0
3.0	5.0	12.0
1.0	4.0	8.0
0.0	5.0	0.0
0.0	14.0	7.0
0.0	13.0	1.0
1.0	6.0	1.0
1.0	6.0	2.0
0.0	10.0	3.0
64.0	13.0	7.0
0.0	17.0	3.0
1.0	0.0	2.0
0.0	11.0	7.0
0.0	3.0	6.0
0.0	2.0	4.0
0.0	10.0	0.0
0.0	5.0	3.0
0.0	10.0	4.0
0.0	3.0	4.0
0.0	10.0	4.0
0.0	6.0	3.0
0.0	1.0	1.0
1.0	2.0	6.0
0.0	0.0	5.0
0.0	6.0	4.0
0.0	7.0	9.0
4.0	28.0	12.0
0.0	6.0	0.0
2.0	9.0	2.0
0.0	6.0	2.0
0.0	4.0	1.0
1.0	10.0	2.0
0.0	5.0	5.0
0.0	7.0	0.0
4.0	21.0	9.0
0.0	10.0	4.0
0.0	19.0	14.0
1.0	5.0	2.0
0.0	12.0	7.0
0.0	3.0	2.0
1.0	10.0	9.0
0.0	47.0	28.0
1.0	3.0	1.0
1.0	2.0	2.0
0.0	8.0	4.0
0.0	11.0	6.0
0.0	1.0	3.0
0.0	8.0	3.0
0.0	4.0	4.0
0.0	9.0	5.0
1.0	13.0	9.0
0.0	9.0	5.0
1.0	3.0	5.0
2.0	7.0	8.0
0.0	17.0	3.0
10.0	24.0	6.0
1.0	1.0	4.0
0.0	2.0	4.0
2.0	6.0	7.0
1.0	21.0	15.0
3.0	34.0	14.0
0.0	1.0	3.0
0.0	4.0	1.0
0.0	4.0	0.0
0.0	5.0	1.0
1.0	5.0	1.0
0.0	6.0	2.0
0.0	1.0	0.0
0.0	4.0	3.0
1.0	8.0	7.0
0.0	4.0	2.0
0.0	11.0	10.0
0.0	4.0	2.0
0.0	13.0	1.0
0.0	4.0	1.0
0.0	10.0	5.0
0.0	1.0	4.0
2.0	25.0	12.0
3.0	0.0	1.0
1.0	3.0	1.0
1.0	2.0	0.0
0.0	6.0	3.0
1.0	7.0	4.0
3.0	9.0	5.0
1.0	1.0	1.0
0.0	11.0	5.0
1.0	4.0	5.0
1.0	6.0	5.0
1.0	0.0	5.0
1.0	3.0	3.0
0.0	9.0	2.0
1.0	2.0	2.0
0.0	1.0	1.0
128.0	3.0	2.0
0.0	6.0	5.0
0.0	6.0	1.0
0.0	7.0	3.0
0.0	8.0	5.0
0.0	5.0	1.0
2.0	10.0	3.0
1.0	3.0	1.0
0.0	24.0	13.0
2.0	5.0	1.0
0.0	23.0	13.0
1.0	4.0	2.0
0.0	6.0	4.0
0.0	11.0	1.0
12.0	11.0	3.0
1.0	5.0	2.0
0.0	1.0	1.0
0.0	4.0	2.0
196.0	14.0	11.0
0.0	2.0	5.0
1.0	21.0	8.0
0.0	4.0	1.0
0.0	0.0	3.0
0.0	0.0	3.0
3.0	9.0	5.0
0.0	3.0	4.0
0.0	11.0	5.0
0.0	0.0	2.0
0.0	3.0	1.0
0.0	13.0	9.0
0.0	7.0	1.0
1.0	3.0	1.0
0.0	6.0	2.0
1.0	2.0	2.0
1.0	20.0	6.0
0.0	10.0	1.0
4.0	31.0	3.0
0.0	3.0	2.0
1.0	11.0	4.0
0.0	6.0	2.0
1.0	9.0	2.0
1.0	8.0	4.0
0.0	4.0	2.0
0.0	3.0	4.0
1.0	13.0	7.0
1.0	4.0	6.0
1.0	6.0	3.0
1.0	1.0	3.0
1.0	3.0	0.0
2.0	12.0	5.0
2.0	32.0	6.0
0.0	6.0	0.0
0.0	3.0	2.0
0.0	13.0	7.0
0.0	3.0	2.0
0.0	7.0	1.0
0.0	5.0	1.0
2.0	0.0	2.0
0.0	4.0	5.0
0.0	20.0	6.0
0.0	0.0	3.0
1.0	4.0	5.0
33.0	15.0	12.0
1.0	51.0	15.0
0.0	4.0	2.0
1.0	33.0	13.0
0.0	16.0	3.0
2.0	7.0	0.0
0.0	0.0	1.0
1.0	8.0	3.0
2.0	2.0	0.0
0.0	22.0	12.0
1.0	2.0	3.0
2.0	13.0	6.0
0.0	9.0	7.0
0.0	7.0	4.0
0.0	7.0	1.0
1.0	6.0	3.0
3.0	3.0	2.0
1.0	8.0	1.0
0.0	0.0	4.0
0.0	32.0	5.0
0.0	7.0	6.0
0.0	6.0	4.0
1.0	12.0	2.0
0.0	7.0	2.0
0.0	9.0	1.0
4.0	19.0	6.0
1.0	34.0	7.0
0.0	4.0	8.0
0.0	10.0	0.0
0.0	30.0	22.0
1.0	7.0	2.0
0.0	4.0	5.0
0.0	1.0	2.0
0.0	5.0	2.0
0.0	10.0	1.0
2.0	14.0	8.0
5.0	6.0	7.0
0.0	12.0	4.0
0.0	8.0	3.0
1.0	7.0	4.0
9.0	12.0	1.0
1.0	9.0	5.0
0.0	7.0	3.0
0.0	5.0	4.0
2.0	3.0	3.0
1.0	14.0	9.0
1.0	5.0	2.0
5.0	1.0	3.0
1.0	5.0	3.0
1.0	8.0	4.0
3.0	13.0	8.0
0.0	6.0	5.0
0.0	2.0	1.0
2.0	7.0	0.0
0.0	3.0	3.0
0.0	5.0	4.0
0.0	8.0	5.0
1.0	3.0	8.0
0.0	4.0	5.0
0.0	3.0	1.0
1.0	8.0	11.0
0.0	6.0	1.0
9.0	13.0	6.0
0.0	5.0	3.0
2.0	2.0	2.0
1.0	6.0	2.0
0.0	3.0	6.0
0.0	10.0	7.0
1.0	8.0	6.0
0.0	5.0	3.0
2.0	53.0	9.0
2.0	15.0	2.0
1.0	8.0	2.0
2.0	7.0	4.0
2.0	5.0	0.0
0.0	8.0	4.0
1.0	18.0	15.0
0.0	4.0	6.0
0.0	3.0	4.0
1.0	4.0	0.0
0.0	5.0	2.0
0.0	7.0	3.0
1.0	39.0	15.0
1.0	11.0	3.0
0.0	18.0	6.0
3.0	23.0	8.0
2.0	3.0	0.0
0.0	8.0	2.0
0.0	0.0	3.0
0.0	4.0	4.0
2.0	8.0	10.0
0.0	3.0	5.0
0.0	2.0	4.0
0.0	4.0	4.0
5.0	23.0	8.0
0.0	9.0	5.0
0.0	17.0	8.0
0.0	3.0	5.0
0.0	3.0	5.0
155.0	0.0	0.0
1.0	4.0	4.0
0.0	1.0	1.0
3.0	3.0	2.0
0.0	3.0	3.0
0.0	1.0	6.0
0.0	16.0	15.0
0.0	7.0	8.0
0.0	9.0	0.0
0.0	2.0	2.0
0.0	6.0	3.0
0.0	3.0	3.0
0.0	4.0	4.0
0.0	8.0	7.0
0.0	5.0	3.0
0.0	9.0	5.0
0.0	2.0	1.0
0.0	7.0	2.0
0.0	0.0	4.0
1.0	0.0	3.0
0.0	1.0	3.0
0.0	1.0	4.0
14.0	2.0	0.0
2.0	7.0	3.0
2.0	8.0	1.0
0.0	6.0	0.0
5.0	10.0	2.0
0.0	4.0	22.0
1.0	5.0	3.0
0.0	3.0	2.0
1.0	5.0	5.0
0.0	5.0	1.0
1.0	12.0	7.0
1.0	12.0	4.0
0.0	6.0	6.0
0.0	2.0	2.0
0.0	1.0	4.0
3.0	1.0	1.0
0.0	9.0	7.0
2.0	1.0	3.0
0.0	0.0	5.0
0.0	14.0	6.0
5.0	6.0	5.0
0.0	1.0	0.0
1.0	5.0	9.0
0.0	26.0	11.0
0.0	3.0	2.0
0.0	8.0	2.0
0.0	6.0	2.0
0.0	4.0	5.0
0.0	5.0	7.0
1.0	5.0	1.0
0.0	3.0	2.0
0.0	1.0	2.0
1.0	17.0	7.0
0.0	8.0	3.0
1.0	8.0	3.0
0.0	29.0	12.0
1.0	6.0	2.0
43.0	0.0	0.0
0.0	6.0	16.0
1.0	3.0	0.0
0.0	10.0	6.0
0.0	6.0	8.0
0.0	4.0	0.0
0.0	3.0	5.0
1.0	8.0	2.0
0.0	34.0	12.0
0.0	7.0	1.0
0.0	9.0	1.0
2.0	45.0	9.0
0.0	9.0	5.0
0.0	3.0	6.0
0.0	28.0	7.0
1.0	38.0	16.0
0.0	5.0	3.0
1.0	2.0	1.0
1.0	6.0	4.0
0.0	1.0	1.0
0.0	6.0	2.0
0.0	3.0	4.0
1.0	5.0	3.0
0.0	20.0	2.0
12.0	8.0	2.0
0.0	2.0	0.0
0.0	7.0	1.0
0.0	3.0	7.0
1.0	10.0	3.0
0.0	1.0	5.0
0.0	3.0	3.0
1.0	5.0	2.0
6.0	7.0	2.0
1.0	14.0	12.0
1.0	0.0	1.0
0.0	17.0	0.0
2.0	6.0	3.0
0.0	4.0	5.0
1.0	10.0	8.0
0.0	12.0	13.0
0.0	2.0	2.0
0.0	4.0	6.0
48.0	7.0	4.0
1.0	7.0	2.0
0.0	5.0	3.0
3.0	6.0	2.0
1.0	4.0	0.0
61.0	0.0	0.0
0.0	4.0	4.0
192.0	8.0	0.0
2.0	4.0	5.0
1.0	15.0	10.0
0.0	5.0	1.0
0.0	2.0	6.0
0.0	18.0	10.0
0.0	3.0	5.0
1.0	7.0	4.0
0.0	0.0	2.0
1.0	12.0	13.0
0.0	5.0	2.0
0.0	8.0	3.0
0.0	18.0	7.0
1.0	5.0	2.0
0.0	22.0	10.0
0.0	15.0	9.0
0.0	7.0	3.0
2.0	24.0	8.0
2.0	7.0	3.0
11.0	29.0	9.0
2.0	2.0	1.0
0.0	5.0	2.0
0.0	3.0	2.0
0.0	4.0	2.0
0.0	4.0	3.0
0.0	1.0	1.0
0.0	9.0	1.0
0.0	4.0	3.0
2.0	0.0	0.0
181.0	8.0	8.0
0.0	3.0	5.0
11.0	17.0	4.0
1.0	9.0	6.0
1.0	1.0	2.0
0.0	4.0	2.0
2.0	1.0	2.0
0.0	1.0	4.0
0.0	1.0	5.0
1.0	12.0	0.0
1.0	7.0	2.0
0.0	2.0	4.0
1.0	10.0	0.0
0.0	3.0	2.0
0.0	3.0	3.0
0.0	9.0	3.0
0.0	8.0	1.0
0.0	5.0	3.0
2.0	1.0	3.0
0.0	5.0	4.0
0.0	8.0	2.0
0.0	9.0	2.0
0.0	5.0	2.0
0.0	1.0	2.0
0.0	5.0	7.0
0.0	3.0	2.0
4.0	0.0	0.0
0.0	6.0	1.0
2.0	23.0	12.0
0.0	7.0	2.0
2.0	10.0	8.0
0.0	7.0	2.0
1.0	2.0	1.0
1.0	1.0	2.0
0.0	6.0	6.0
0.0	7.0	4.0
1.0	9.0	0.0
0.0	5.0	2.0
0.0	0.0	3.0
0.0	3.0	4.0
1.0	44.0	18.0
0.0	4.0	3.0
0.0	5.0	2.0
0.0	4.0	5.0
5.0	12.0	1.0
0.0	4.0	2.0
4.0	8.0	4.0
0.0	17.0	10.0
0.0	22.0	12.0
2.0	18.0	3.0
2.0	23.0	6.0
0.0	5.0	2.0
0.0	6.0	2.0
1.0	2.0	0.0
2.0	7.0	0.0
3.0	20.0	6.0
0.0	4.0	1.0
1.0	17.0	12.0
0.0	14.0	2.0
1.0	10.0	6.0
0.0	9.0	5.0
0.0	2.0	3.0
0.0	12.0	0.0
0.0	3.0	1.0
0.0	14.0	5.0
0.0	7.0	5.0
0.0	1.0	5.0
0.0	3.0	0.0
0.0	7.0	3.0
0.0	6.0	1.0
1.0	6.0	0.0
2.0	15.0	11.0
1.0	4.0	1.0
0.0	4.0	7.0
0.0	5.0	2.0
0.0	18.0	4.0
4.0	5.0	11.0
0.0	0.0	4.0
1.0	5.0	2.0
157.0	18.0	4.0
3.0	15.0	5.0
0.0	16.0	3.0
3.0	39.0	22.0
0.0	7.0	5.0
0.0	0.0	1.0
0.0	9.0	1.0
0.0	4.0	1.0
1.0	7.0	5.0
0.0	4.0	4.0
0.0	12.0	3.0
1.0	2.0	0.0
0.0	1.0	1.0
2.0	2.0	4.0
3.0	8.0	8.0
0.0	24.0	23.0
0.0	4.0	2.0
2.0	0.0	3.0
1.0	7.0	2.0
1.0	3.0	1.0
0.0	4.0	6.0
0.0	3.0	4.0
1.0	12.0	3.0
0.0	3.0	1.0
0.0	7.0	2.0
0.0	6.0	1.0
0.0	14.0	7.0
2.0	45.0	15.0
1.0	3.0	5.0
2.0	2.0	5.0
2.0	5.0	2.0
0.0	5.0	3.0
0.0	6.0	3.0
0.0	5.0	5.0
0.0	3.0	0.0
92.0	1.0	1.0
1.0	21.0	13.0
0.0	8.0	0.0
1.0	3.0	2.0
1.0	10.0	5.0
0.0	2.0	4.0
2.0	20.0	22.0
0.0	15.0	0.0
0.0	6.0	5.0
1.0	7.0	3.0
1.0	11.0	10.0
2.0	3.0	6.0
0.0	5.0	1.0
2.0	4.0	2.0
0.0	9.0	1.0
0.0	9.0	5.0
1.0	11.0	2.0
0.0	5.0	0.0
1.0	1.0	2.0
0.0	13.0	5.0
0.0	3.0	2.0
0.0	7.0	3.0
0.0	3.0	4.0
2.0	11.0	5.0
0.0	4.0	3.0
0.0	3.0	4.0
0.0	4.0	1.0
0.0	4.0	1.0
1.0	2.0	3.0
0.0	6.0	2.0
1.0	13.0	5.0
1.0	3.0	2.0
0.0	6.0	1.0
2.0	17.0	5.0
0.0	8.0	2.0
0.0	14.0	11.0
0.0	5.0	0.0
5.0	4.0	4.0
5.0	37.0	7.0
0.0	37.0	12.0
1.0	2.0	2.0
0.0	6.0	2.0
0.0	7.0	4.0
2.0	10.0	4.0
3.0	26.0	1.0
3.0	2.0	1.0
0.0	3.0	1.0
0.0	6.0	3.0
0.0	9.0	3.0
0.0	5.0	3.0
0.0	10.0	5.0
0.0	3.0	1.0
0.0	2.0	3.0
0.0	2.0	5.0
64.0	0.0	1.0
0.0	6.0	0.0
0.0	1.0	0.0
0.0	1.0	6.0
0.0	3.0	2.0
0.0	4.0	1.0
0.0	3.0	3.0
0.0	5.0	3.0
0.0	9.0	4.0
0.0	7.0	1.0
1.0	5.0	0.0
0.0	50.0	19.0
4.0	25.0	5.0
1.0	9.0	4.0
0.0	5.0	3.0
1.0	7.0	0.0
3.0	41.0	11.0
0.0	19.0	5.0
0.0	3.0	1.0
0.0	12.0	3.0
1.0	10.0	7.0
0.0	1.0	3.0
0.0	4.0	3.0
0.0	1.0	2.0
0.0	7.0	6.0
1.0	11.0	3.0
0.0	13.0	4.0
0.0	7.0	9.0
0.0	4.0	3.0
0.0	6.0	1.0
0.0	3.0	0.0
0.0	1.0	0.0
0.0	5.0	5.0
0.0	2.0	5.0
2.0	11.0	8.0
4.0	15.0	5.0
0.0	5.0	2.0
0.0	27.0	6.0
0.0	15.0	8.0
1.0	12.0	4.0
1.0	20.0	10.0
1.0	3.0	0.0
1.0	7.0	2.0
24.0	6.0	3.0
1.0	8.0	4.0
1.0	5.0	5.0
1.0	3.0	0.0
0.0	9.0	8.0
0.0	8.0	7.0
1.0	4.0	2.0
0.0	16.0	5.0
111.0	21.0	5.0
0.0	3.0	2.0
2.0	20.0	11.0
109.0	4.0	4.0
1.0	7.0	3.0
1.0	11.0	4.0
0.0	1.0	3.0
0.0	11.0	9.0
2.0	9.0	5.0
0.0	38.0	17.0
0.0	2.0	2.0
0.0	1.0	3.0
0.0	17.0	2.0
0.0	5.0	2.0
1.0	15.0	2.0
0.0	8.0	7.0
0.0	10.0	8.0
0.0	4.0	2.0
0.0	1.0	0.0
0.0	2.0	0.0
0.0	3.0	1.0
146.0	9.0	7.0
0.0	11.0	11.0
61.0	13.0	5.0
0.0	0.0	3.0
1.0	7.0	1.0
0.0	4.0	1.0
0.0	6.0	1.0
0.0	1.0	1.0
3.0	22.0	2.0
2.0	3.0	2.0
0.0	6.0	3.0
0.0	10.0	0.0
10.0	14.0	13.0
1.0	3.0	1.0
0.0	12.0	12.0
0.0	20.0	9.0
0.0	4.0	1.0
0.0	5.0	2.0
2.0	23.0	5.0
2.0	12.0	7.0
1.0	3.0	1.0
1.0	1.0	5.0
1.0	4.0	1.0
0.0	3.0	2.0
0.0	9.0	5.0
0.0	17.0	11.0
0.0	6.0	0.0
0.0	0.0	1.0
0.0	2.0	1.0
1.0	17.0	10.0
0.0	2.0	2.0
1.0	2.0	6.0
0.0	15.0	13.0
0.0	8.0	3.0
0.0	18.0	2.0
0.0	16.0	1.0
0.0	5.0	3.0
1.0	13.0	6.0
0.0	5.0	1.0
2.0	15.0	4.0
0.0	5.0	6.0
9.0	5.0	4.0
0.0	10.0	7.0
0.0	0.0	2.0
0.0	6.0	3.0
0.0	6.0	3.0
0.0	4.0	1.0
0.0	2.0	1.0
0.0	3.0	6.0
1.0	4.0	6.0
1.0	8.0	2.0
1.0	17.0	1.0
11.0	3.0	0.0
6.0	5.0	1.0
0.0	7.0	1.0
0.0	0.0	0.0
0.0	7.0	1.0
0.0	6.0	5.0
2.0	12.0	3.0
0.0	11.0	8.0
0.0	14.0	4.0
9.0	1.0	0.0
0.0	5.0	7.0
0.0	4.0	4.0
0.0	6.0	4.0
0.0	5.0	1.0
1.0	2.0	4.0
0.0	2.0	1.0
2.0	8.0	2.0
1.0	3.0	3.0
0.0	5.0	6.0
0.0	10.0	1.0
0.0	13.0	5.0
0.0	5.0	6.0
1.0	2.0	2.0
1.0	19.0	1.0
0.0	9.0	4.0
0.0	2.0	2.0
4.0	1.0	4.0
0.0	7.0	3.0
0.0	11.0	12.0
0.0	8.0	5.0
0.0	9.0	0.0
0.0	18.0	13.0
0.0	14.0	2.0
0.0	8.0	1.0
5.0	0.0	5.0
1.0	3.0	2.0
0.0	7.0	8.0
1.0	29.0	16.0
0.0	3.0	6.0
0.0	1.0	3.0
0.0	0.0	0.0
0.0	3.0	0.0
0.0	3.0	0.0
1.0	16.0	9.0
1.0	6.0	2.0
0.0	5.0	3.0
0.0	1.0	3.0
0.0	4.0	3.0
134.0	10.0	2.0
0.0	7.0	3.0
2.0	14.0	2.0
0.0	5.0	2.0
2.0	4.0	3.0
0.0	9.0	0.0
0.0	1.0	1.0
0.0	10.0	3.0
0.0	1.0	0.0
1.0	34.0	9.0
1.0	4.0	5.0
1.0	3.0	4.0
0.0	3.0	1.0
0.0	6.0	0.0
0.0	6.0	2.0
0.0	3.0	3.0
0.0	9.0	1.0
0.0	13.0	4.0
0.0	0.0	2.0
1.0	6.0	1.0
0.0	9.0	0.0
0.0	17.0	3.0
1.0	5.0	4.0
0.0	9.0	1.0
0.0	4.0	2.0
0.0	4.0	1.0
1.0	6.0	1.0
1.0	2.0	3.0
1.0	6.0	0.0
2.0	5.0	2.0
0.0	5.0	2.0
0.0	36.0	9.0
0.0	6.0	3.0
1.0	5.0	2.0
1.0	7.0	12.0
0.0	2.0	1.0
0.0	13.0	6.0
1.0	4.0	3.0
3.0	4.0	0.0
1.0	6.0	6.0
0.0	1.0	3.0
0.0	6.0	1.0
0.0	3.0	3.0
0.0	6.0	2.0
0.0	4.0	3.0
0.0	1.0	3.0
0.0	10.0	11.0
356.0	2.0	0.0
0.0	3.0	2.0
0.0	1.0	3.0
0.0	2.0	3.0
1.0	2.0	3.0
3.0	20.0	6.0
0.0	2.0	4.0
0.0	2.0	0.0
4.0	9.0	5.0
3.0	22.0	3.0
2.0	7.0	6.0
0.0	3.0	3.0
0.0	1.0	3.0
0.0	10.0	5.0
0.0	7.0	5.0
0.0	6.0	6.0
0.0	4.0	4.0
0.0	7.0	5.0
0.0	16.0	6.0
2.0	27.0	17.0
0.0	3.0	2.0
0.0	4.0	2.0
1.0	9.0	2.0
0.0	5.0	2.0
0.0	7.0	0.0
0.0	6.0	4.0
15.0	7.0	4.0
0.0	1.0	5.0
0.0	22.0	10.0
0.0	7.0	2.0
0.0	3.0	1.0
0.0	8.0	6.0
0.0	5.0	1.0
2.0	3.0	2.0
0.0	6.0	3.0
0.0	18.0	11.0
1.0	3.0	3.0
3.0	5.0	3.0
1.0	15.0	7.0
2.0	7.0	4.0
0.0	3.0	0.0
1.0	0.0	1.0
0.0	9.0	9.0
